OID_,sample_id,submission_id,bioinformatics_id,popmap_initial,popmap_adjusted,region,year,location,number,tag,adult_yoy,species,subregion,project,latitude,longitude,H1_coast_noncoast,H2_Aufeis_above_below_coast,H3_WShd_up_down_lower,CG_Family,Lngth_cm_x,Wt_g_x,Sex_x,Date_Caught,Otoliths_x,min_dist,max_dist,min_date,max_date,days_tracked,Freq,migrant_long_short,H3_JulyAug_Temp_Ave,H3_JulyAug_Temp_Med,H3_JulyAug_Temp_Min,H3_JulyAug_Temp_Max,H3_JulyAug_Temp_Var,H3_JulyAug_Temp_se,H3_JulyAug_Temp_n,Comments,RASTERVALU
446,2016-OKS3-039,P5F10,Golden5F10,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,39.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,6/1/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
447,2012-LSag-04,P5F11,Golden5F11,LSag,OksSag.a,Sagavanirktok,2012,LSag,4.000000000000000,,adult,AG,Sag,SNP_Selection,68.866113999999996,-148.838931000000002,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,"Not in 2012 data notebook - G.Hill fish; Also, might consider calling these ""down"" for H3 instead of ""lower"" due to proximity to Oks3",409.0000000
448,2017-CGK-001,P5F12,Golden5H12,CGK,Kup.a,Kuparuk,2017,CGK,1.000000000000000,3.79E+13,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K1,34.1,317.2,F,6/13/2017,,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
449,2012-KUS-22,P5F2,Golden5F02,KUS,Kup.a,Kuparuk,2012,KUS,22.000000000000000,174441359,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,38.2,500.2,,5/14/2012,1,7,21.7,8/4/2011,5/14/2012,284,2,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
450,2012-LKup-001,P5F3,Golden5F03,LKup,Lkup.a,Kuparuk,2012,LKup,1.000000000000000,,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,below,down,,,,,8/18/2012,0,0,0,8/18/2012,8/18/2012,0,1,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Not in Capture File - G.Hill fish,389.1356812
451,2012-LKup-009,P5F4,Golden5F04,LKup,Lkup.a,Kuparuk,2012,LKup,9.000000000000000,,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,below,down,,,,,8/18/2012,0,,,,,,,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Not in Capture File - G.Hill fish,389.1356812
452,2014-OksLCS-003,P5F5,Golden5F05,OksLCS,OksHW.a,Sagavanirktok,2014,OksLCS,3.000000000000000,,adult,AG,Oks,SNP_Selection,68.605671000000001,-149.198055000000011,noncoast,above,up,,33.5,382.9,M,7/9/2014,0,,,,,,,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,858.2000122
453,2014-OksLCS-011,P5F6,Golden5F06,OksLCS,OksHW.a,Sagavanirktok,2014,OksLCS,11.000000000000000,174440733,adult,AG,Oks,SNP_Selection,68.605671000000001,-149.198055000000011,noncoast,above,up,,36,411.6,,7/9/2014,0,0,0,7/9/2014,7/9/2014,0,1,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,858.2000122
454,2015-UZ-015,P5F7,Golden5F07,UZ,OksHW.a,Sagavanirktok,2015,UZ,15.000000000000000,174440685,adult,AG,Oks,SNP_Selection,68.613990999999999,-149.198928999999993,noncoast,above,up,,34.7,336.6,,5/28/2015,0,1.2,1.2,5/28/2015,9/1/2019,1557,18,short,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,850.7001953
455,2016-OksSag-OX027,P5F8,Golden5F08,OksSag,OksSag.a,Sagavanirktok,2016,OksSag,27.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,38,402.7,,7/4/2016,0,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
456,2016-OKS3-014,P5F9,Golden5F09,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,14.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
457,2012-KUS-15,P5G1,Golden5G01,KUS,Kup.a,Kuparuk,2012,KUS,15.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,32.3,,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
458,2016-OKS3-047,P5G10,Golden5G10,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,47.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,6/1/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
459,2012-LSag-05,P5G11,Golden5G11,LSag,OksSag.a,Sagavanirktok,2012,LSag,5.000000000000000,,adult,AG,Sag,SNP_Selection,68.866113999999996,-148.838931000000002,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,"Not in 2012 data notebook - G.Hill fish; Also, might consider calling these ""down"" for H3 instead of ""lower"" due to proximity to Oks3",409.0000000
460,2017-CGK-002,P5G12,Golden5F12,CGK,Kup.a,Kuparuk,2017,CGK,2.000000000000000,2.28E+11,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K2,31.2,344.1,F,6/13/2017,,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
461,2012-KUS-23,P5G2,Golden5G02,KUS,Kup.a,Kuparuk,2012,KUS,23.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,39,488.5,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
462,2012-LKup-002,P5G3,Golden5G03,LKup,Lkup.a,Kuparuk,2012,LKup,2.000000000000000,,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,below,down,,,,,8/18/2012,0,0,0,8/18/2012,8/18/2012,0,1,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Not in Capture File - G.Hill fish,389.1356812
463,2012-LKup-010,P5G4,Golden5G04,LKup,Lkup.a,Kuparuk,2012,LKup,10.000000000000000,,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,below,down,,,,,8/18/2012,0,,,,,,,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Not in Capture File - G.Hill fish,389.1356812
464,2014-OksLCS-004,P5G5,Golden5G05,OksLCS,OksHW.a,Sagavanirktok,2014,OksLCS,4.000000000000000,,adult,AG,Oks,SNP_Selection,68.605671000000001,-149.198055000000011,noncoast,above,up,,33.9,363.4,M,7/9/2014,1,,,,,,,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,858.2000122
465,2014-OksLCS-013,P5G6,Golden5G06,OksLCS,OksHW.a,Sagavanirktok,2014,OksLCS,13.000000000000000,174440735,adult,AG,Oks,SNP_Selection,68.605671000000001,-149.198055000000011,noncoast,above,up,,31.5,300.8,,7/9/2014,0,0,1.2,7/9/2014,6/19/2018,1441,2,short,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,858.2000122
466,2015-UZ-016,P5G7,Golden5G07,UZ,OksHW.a,Sagavanirktok,2015,UZ,16.000000000000000,174440686,adult,AG,Oks,SNP_Selection,68.613990999999999,-149.198928999999993,noncoast,above,up,,35.6,368.5,,5/28/2015,0,1.2,21.7,5/28/2015,6/15/2017,749,5,long,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,850.7001953
467,2016-OKS3-001,P5G8,Golden5G08,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,1.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
468,2016-OKS3-016,P5G9,Golden5G09,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,16.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
469,2012-KUS-16,P5H1,Golden5H01,KUS,Kup.a,Kuparuk,2012,KUS,16.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,33.4,301.5,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
470,2016-OKS3-050,P5H10,Golden5H10,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,50.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,6/1/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
471,2012-LSag-06,P5H11,Golden5H11,LSag,OksSag.a,Sagavanirktok,2012,LSag,6.000000000000000,,adult,AG,Sag,SNP_Selection,68.866113999999996,-148.838931000000002,coast,coast,lower,,,,,,,,,,,,,,8.794444444,8.25,0.25,19,14.07453381,0.197726901,360,"Not in 2012 data notebook - G.Hill fish; Also, might consider calling these ""down"" for H3 instead of ""lower"" due to proximity to Oks3",409.0000000
472,2017-CGK-003,P5H12,Golden5G12,CGK,Kup.a,Kuparuk,2017,CGK,3.000000000000000,157362820,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K1/2,44.4,706.8,M,6/13/2017,,0,21.7,9/4/2010,8/23/2019,3275,8,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
473,2012-KUS-24,P5H2,Golden5H02,KUS,Kup.a,Kuparuk,2012,KUS,24.000000000000000,,adult,AG,Kup,SNP_Selection,68.572080000000000,-149.346969999999999,noncoast,above,up,,34.1,323.4,,5/14/2012,1,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,818.7359619
474,2012-LKup-003,P5H3,Golden5H03,LKup,Lkup.a,Kuparuk,2012,LKup,3.000000000000000,,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,below,down,,,,,8/18/2012,0,,,,,,,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,Not in Capture File - G.Hill fish,389.1356812
475,2012-LKup-012,P5H4,Golden5H04,LKup,Lkup.a,Kuparuk,2012,LKup,12.000000000000000,,adult,AG,Kup,SNP_Selection,68.995949999999993,-149.752829999999989,noncoast,below,down,,,,,,,,,,,,,,7.726666667,7.375,0.5,18.5,9.492294216,0.102698557,900,,389.1356812
476,2014-OksLCS-005,P5H5,Golden5H05,OksLCS,OksHW.a,Sagavanirktok,2014,OksLCS,5.000000000000000,,adult,AG,Oks,SNP_Selection,68.605671000000001,-149.198055000000011,noncoast,above,up,,30.4,257.7,M,7/9/2014,1,,,,,,,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,858.2000122
477,2015-UZ-001,P5H6,Golden5H06,UZ,OksHW.a,Sagavanirktok,2015,UZ,1.000000000000000,1.13E+18,adult,AG,Oks,SNP_Selection,68.613990999999999,-149.198928999999993,noncoast,above,up,,20.1,59,,5/24/2015,0,,,,,,,,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,850.7001953
478,2015-UZ-020,P5H7,Golden5H07,UZ,OksHW.a,Sagavanirktok,2015,UZ,20.000000000000000,174440687,adult,AG,Oks,SNP_Selection,68.613990999999999,-149.198928999999993,noncoast,above,up,,31.1,252.2,,5/28/2015,0,1.2,1.2,5/28/2015,9/1/2015,96,2,short,10.44864286,10.625,1.25,20.75,12.45157584,0.084351563,1750,,850.7001953
479,2016-OKS3-002,P5H8,Golden5H08,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,2.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
480,2016-OKS3-020,P5H9,Golden5H09,OKS3,OksSag.a,Sagavanirktok,2016,OKS3,20.000000000000000,,adult,AG,Oks,SNP_Selection,68.863079999999997,-148.844869999999986,noncoast,below,down,,,,,5/31/2016,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,412.9898071
481,2017-CGK-004,P6A1,Golden6A01,CGK,Kup.a,Kuparuk,2017,CGK,4.000000000000000,181622642,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K3,36.7,387.4,F,6/13/2017,,0,0,6/13/2017,6/13/2017,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
482,2017-CGK-012,P6A2,Golden6A02,CGK,Kup.a,Kuparuk,2017,CGK,12.000000000000000,181622385,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K7/8,39.7,507.5,M,6/13/2017,,0,0,6/13/2017,6/13/2017,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
483,2017-CGK-020,P6A3,Golden6A03,CGK,Kup.a,Kuparuk,2017,CGK,20.000000000000000,157361341,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K14,38.7,477.3,F,6/13/2017,,0,21.7,7/5/2011,6/13/2017,2170,3,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
484,2017-CGO3-009,P6A4,Golden6A04,CGO3,OksSag.a,Sagavanirktok,2017,CGO3,9.000000000000000,2.28E+11,adult,AG,CGO3,CommonGarden,68.863388999999998,-148.845022000000000,noncoast,below,down,O3-3,33.6,263.1,F,6/14/2017,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,413.3477478
485,2017-CGK-005,P6B1,Golden6B01,CGK,Kup.a,Kuparuk,2017,CGK,5.000000000000000,181622634,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K4,35.6,396.8,F,6/13/2017,,0,0,6/13/2017,6/13/2017,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
486,2017-CGK-013,P6B2,Golden6B02,CGK,Kup.a,Kuparuk,2017,CGK,13.000000000000000,181622630,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K9,37.2,388.8,F,6/13/2017,,0,0,6/13/2017,6/13/2017,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
487,2017-CGK-021,P6B3,Golden6B03,CGK,Kup.a,Kuparuk,2017,CGK,21.000000000000000,181622404,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K13/14,39.9,496,M,6/13/2017,,0,21.7,6/13/2017,6/1/2019,718,5,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
488,2017-CGO3-010,P6B4,Golden6B04,CGO3,OksSag.a,Sagavanirktok,2017,CGO3,10.000000000000000,2.28E+11,adult,AG,CGO3,CommonGarden,68.863388999999998,-148.845022000000000,noncoast,below,down,O3-4,31.5,245.9,F,6/14/2017,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,413.3477478
489,2017-CGK-006,P6C1,Golden6C01,CGK,Kup.a,Kuparuk,2017,CGK,6.000000000000000,174476590,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K3/4,44.3,681,M,6/13/2017,,0,21.7,5/27/2010,6/2/2019,3293,8,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
490,2017-CGK-014,P6C2,Golden6C02,CGK,Kup.a,Kuparuk,2017,CGK,14.000000000000000,181622526,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K10,35.3,338.5,F,6/13/2017,,0,21.7,6/13/2017,7/26/2019,773,6,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
491,2017-CGK-022,P6C3,Golden6C03,CGK,Kup.a,Kuparuk,2017,CGK,22.000000000000000,181622405,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K15,41.1,555.2,F,6/13/2017,,0,21.7,6/13/2017,8/16/2019,794,4,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
492,2017-CGO3-011,P6C4,Golden6C04,CGO3,OksSag.a,Sagavanirktok,2017,CGO3,11.000000000000000,2.28E+11,adult,AG,CGO3,CommonGarden,68.863388999999998,-148.845022000000000,noncoast,below,down,O3-3/4,40.9,294.3,M,6/14/2017,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,413.3477478
493,2017-CGK-007,P6D1,Golden6D01,CGK,Kup.a,Kuparuk,2017,CGK,7.000000000000000,181622445,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K5,36.3,411.2,F,6/13/2017,,0,0,8/30/2016,6/13/2017,287,2,short,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,Check ending on this tag number. Too many digits - one must be wrong. (possibly an extra 4),887.5990601
494,2017-CGK-015,P6D2,Golden6D02,CGK,Kup.a,Kuparuk,2017,CGK,15.000000000000000,174439596,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K9/10,40,511.8,M,6/13/2017,,0,21.7,7/29/2011,9/6/2018,2596,7,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
495,2017-CGK-023,P6D3,Golden6D03,CGK,Kup.a,Kuparuk,2017,CGK,23.000000000000000,181624272,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K16,36.5,374.7,F,6/13/2017,,0,0,8/29/2016,6/13/2017,288,2,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
496,2017-CGO3-013,P6D4,Golden6D04,CGO3,OksSag.a,Sagavanirktok,2017,CGO3,13.000000000000000,2.28E+11,adult,AG,CGO3,CommonGarden,68.863388999999998,-148.845022000000000,noncoast,below,down,O3-5,31.5,228.3,F,6/14/2017,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,413.3477478
497,2017-CGK-008,P6E1,Golden6E01,CGK,Kup.a,Kuparuk,2017,CGK,8.000000000000000,181622450,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K6,37.4,430.5,F,6/13/2017,,0,21.7,6/13/2017,8/24/2019,802,6,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
498,2017-CGK-016,P6E2,Golden6E02,CGK,Kup.a,Kuparuk,2017,CGK,16.000000000000000,181622602,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K11,34.6,328.1,F,6/13/2017,,0,0,6/13/2017,6/13/2017,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
499,2017-CGK-024,P6E3,Golden6E03,CGK,Kup.a,Kuparuk,2017,CGK,24.000000000000000,181622587,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K15/16,39.8,493.6,M,6/13/2017,,0,21.7,6/13/2017,8/22/2019,800,6,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
500,2017-CGO3-014,P6E4,Golden6E04,CGO3,OksSag.a,Sagavanirktok,2017,CGO3,14.000000000000000,2.28E+11,adult,AG,CGO3,CommonGarden,68.863388999999998,-148.845022000000000,noncoast,below,down,O3-5/6,40.2,459.6,M,6/14/2017,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,413.3477478
501,2017-CGK-009,P6F1,Golden6F01,CGK,Kup.a,Kuparuk,2017,CGK,9.000000000000000,181622563,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K5/6,38.5,493.8,M,6/13/2017,,0,21.7,6/13/2017,8/6/2019,784,6,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
502,2017-CGK-017,P6F2,Golden6F02,CGK,Kup.a,Kuparuk,2017,CGK,17.000000000000000,181622603,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K/12,36.3,346.8,F,6/13/2017,,0,0,6/13/2017,6/13/2017,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
503,2017-CGO3-001,P6F3,Golden6F03,CGO3,OksSag.a,Sagavanirktok,2017,CGO3,1.000000000000000,2.28E+11,adult,AG,CGO3,CommonGarden,68.863388999999998,-148.845022000000000,noncoast,below,down,O3-1,37,377.6,F,6/14/2017,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,413.3477478
504,2017-CGO3-016,P6F4,Golden6F04,CGO3,OksSag.a,Sagavanirktok,2017,CGO3,16.000000000000000,2.28E+11,adult,AG,CGO3,CommonGarden,68.863388999999998,-148.845022000000000,noncoast,below,down,O3-6,33.5,303.3,F,6/14/2017,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,413.3477478
505,2017-CGK-010,P6G1,Golden6G01,CGK,Kup.a,Kuparuk,2017,CGK,10.000000000000000,181622384,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K7,34.5,325.6,F,6/13/2017,,,,,,,,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
506,2017-CGK-018,P6G2,Golden6G02,CGK,Kup.a,Kuparuk,2017,CGK,18.000000000000000,181622681,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K11/12,39.1,486.3,M,6/13/2017,,0,21.7,6/13/2017,9/2/2019,811,7,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
507,2017-CGO3-007,P6G3,Golden6G03,CGO3,OksSag.a,Sagavanirktok,2017,CGO3,7.000000000000000,2.28E+11,adult,AG,CGO3,CommonGarden,68.863388999999998,-148.845022000000000,noncoast,below,down,O3-2,34.3,292.2,F,6/14/2017,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,413.3477478
508,2017-CGK-011,P6H1,Golden6H01,CGK,Kup.a,Kuparuk,2017,CGK,11.000000000000000,181622422,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K8,39,495.5,F,6/13/2017,,0,0,6/13/2017,6/13/2017,0,1,,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
509,2017-CGK-019,P6H2,Golden6H02,CGK,Kup.a,Kuparuk,2017,CGK,19.000000000000000,181622482,adult,AG,CGK,CommonGarden,68.537220000000005,-149.248289999999997,noncoast,above,up,K13,39.1,431.2,F,6/13/2017,,0,21.7,6/13/2017,5/31/2019,717,3,long,7.96922043,7.625,1.75,17.375,6.385045922,0.058590276,1860,,887.5990601
510,2017-CGO3-008,P6H3,Golden6H03,CGO3,OksSag.a,Sagavanirktok,2017,CGO3,8.000000000000000,2.28E+11,adult,AG,CGO3,CommonGarden,68.863388999999998,-148.845022000000000,noncoast,below,down,O3-1/2,40.4,315.8,M,6/14/2017,,,,,,,,,2.805611559,2.625,1.875,5.125,0.415161099,0.023622282,744,,413.3477478
